Vehicle Name,Livery Name,Primary Hex (Web RGB),Crew Code(s),R,G,B,Color Effect/Family,Paint Chip,Preview Image,Notes,Group ID,Vehicle Model ID,Livery  Group ID,Reference Sources
Sugoi,Red Stripes,#2C3BC5,,44,59,197,Blue,2c3bc5.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#E6A229,,230,162,41,Orange,e6a229.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#CB011E,,203,1,30,Red,cb011e.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#D62324,,214,35,36,Red,d62324.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#057491,,5,116,145,'Eyefind' Blue,057491.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#D9BA42,,217,186,66,Yellow,d9ba42.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#FF1716,,255,23,22,Red,ff1716.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#656765,,101,103,101,Gray,656765.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#AA0F0E,,170,15,14,Red,aa0f0e.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#F7D803,,247,216,3,Yellow,f7d803.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#FA6008,,250,96,8,Orange,fa6008.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#C50400,,197,4,0,Red,c50400.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#002068,,0,32,104,Blue,002068.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#191A19,,25,26,25,Black,191a19.png,(no preview),,Livery,sugoi,,
Sugoi,Red Stripes,#424342,,66,67,66,Dark Gray,424342.png,(no preview),,Livery,sugoi,,
Sultan Classic,Classic Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#A7A7A7,,167,167,167,Gray,a7a7a7.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#EF1C89,,239,28,137,Pink,ef1c89.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#161616,,22,22,22,Black,161616.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#F4D708,,244,215,8,Yellow,f4d708.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#0E1EA5,,14,30,165,Blue,0e1ea5.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#E4C200,,228,194,0,Yellow,e4c200.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#E69E5A,,230,158,90,Orange,e69e5a.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#D9609F,,217,96,159,Pink,d9609f.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#CECDCE,,206,205,206,Gray,cecdce.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#BD1F2C,,189,31,44,Red,bd1f2c.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#00569F,,0,86,159,Atomic Blue,00569f.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#DEDDDE,,222,221,222,Gray,deddde.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#161616,,22,22,22,Black,161616.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#AA2324,,170,35,36,Powermetal Red,aa2324.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#4A4D4A,,74,77,74,Powermetal Gray,4a4d4a.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#264D9C,,38,77,156,Blue,264d9c.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#680000,,104,0,0,Red,680000.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#B8C5EF,,184,197,239,Light Blue,b8c5ef.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#FCD13C,,252,209,60,Yellow,fcd13c.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#5A6DE6,,90,109,230,Blue,5a6de6.png,(no preview),,Livery,sultan2,,
Sultan Classic,Classic Stripes,#DB6D08,,219,109,8,Orange,db6d08.png,(no preview),,Livery,sultan2,,
Swinger,Total Ride Motos,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,swinger,,
Swinger,The Ocelot,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,swinger,,
Swinger,Commercial Racing Livery,#00569F,,0,86,159,Logo Blue,00569f.png,(no preview),,Livery,swinger,,
Swinger,Commercial Racing Livery,#C30100,,195,1,0,Logo Red,c30100.png,(no preview),,Livery,swinger,,
Swinger,Commercial Racing Livery,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,swinger,,
Swinger,Classic Ocelot Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,swinger,,
Swinger,Classic Ocelot Stripes,#FFF300,,255,243,0,Yellow,fff300.png,(no preview),,Livery,swinger,,
Swinger,Classic Ocelot Stripes,#797979,,121,121,121,Gray,797979.png,(no preview),,Livery,swinger,,
Swinger,Hawk & Little,#001B78,,0,27,120,Blue,001b78.png,(no preview),,Livery,swinger,,
Swinger,Hawk & Little,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,swinger,,
Swinger,For Queen and Country,#00247E,,0,36,126,Blue,00247e.png,(no preview),,Livery,swinger,,
Swinger,For Queen and Country,#CE142C,,206,20,44,Red,ce142c.png,(no preview),,Livery,swinger,,
Swinger,For Queen and Country,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,swinger,,
Swinger,Hayes Auto Body Shop,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,swinger,,
Swinger,Hayes Auto Body Shop,#131313,,19,19,19,Stripe Black,131313.png,(no preview),,Livery,swinger,,
Swinger,Cerveza Barracho,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,swinger,,
Swinger,Cerveza Barracho,#8F0000,,143,0,0,Logo Red,8f0000.png,(no preview),,Livery,swinger,,
Swinger,Globe Oil,#C00000,,192,0,0,Red,c00000.png,(no preview),,Livery,swinger,,
Swinger,Racing Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,swinger,,
Tezeract,Debonaire,#767576,,118,117,118,Gray,767576.png,(no preview),,Livery,tezeract,,
Tezeract,Roof Flag,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,tezeract,,
Tezeract,Flag Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,tezeract,,
Tezeract,Flag Stripes,#05C100,,5,193,0,Green,05c100.png,(no preview),,Livery,tezeract,,
Tezeract,Flag Stripes,#FF0000,,255,0,0,Red,ff0000.png,(no preview),,Livery,tezeract,,
Tezeract,Sprunk,#158715,,21,135,21,,158715.png,(no preview),,Livery,tezeract,,
Tezeract,Hommegina,#FF0000,,255,0,0,Red,ff0000.png,(no preview),,Livery,tezeract,,
Tezeract,Sprunk,#0D410D,,13,65,13,,0d410d.png,(no preview),,Livery,tezeract,,
Tezeract,Junk,#60044A,,96,4,74,,60044a.png,(no preview),,Livery,tezeract,,
Tezeract,Junk,#DE7931,,222,121,49,,de7931.png,(no preview),,Livery,tezeract,,
Tezeract,Junk,#B04C05,,176,76,5,,b04c05.png,(no preview),,Livery,tezeract,,
Tezeract,Junk,#0869AD,,8,105,173,,0869ad.png,(no preview),,Livery,tezeract,,
Tezeract,Fuque,#08297B,,8,41,123,Blue,08297b.png,(no preview),,Livery,tezeract,,
Tezeract,Globe Oil,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,tezeract,,
Tezeract,Meinmacht,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,tezeract,,
Tezeract,Sprunk,#188A18,,24,138,24,,188a18.png,(no preview),,Livery,tezeract,,
Tezeract,Debonaire,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,tezeract,,
Tezeract,Globe Oil,#E14500,,225,69,0,Orange,e14500.png,(no preview),,Livery,tezeract,,
Thrax,Yellow Accents,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Crowex,#242324,,36,35,36,Gray,242324.png,(no preview),,Livery,thrax,,
Thrax,Pisswasser,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Pisswasser,#EF3E34,,239,62,52,Red,ef3e34.png,(no preview),,Livery,thrax,,
Thrax,Pisswasser,#E1B547,,225,181,71,Gold,e1b547.png,(no preview),,Livery,thrax,,
Thrax,Globe Oil,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Globe Oil,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,thrax,,
Thrax,De Koch,#167103,,22,113,3,Green,167103.png,(no preview),,Livery,thrax,,
Thrax,De Koch,#B20100,,178,1,0,Red,b20100.png,(no preview),,Livery,thrax,,
Thrax,De Koch,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,thrax,,
Thrax,De Koch,#898889,,137,136,137,Gray,898889.png,(no preview),,Livery,thrax,,
Thrax,Rimmers,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Rimmers,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,thrax,,
Thrax,Sprunk,#26FF00,,38,255,0,Green,26ff00.png,(no preview),,Livery,thrax,,
Thrax,Sprunk,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Sprunk,#055D1E,,5,93,30,,055d1e.png,(no preview),,Livery,thrax,,
Thrax,Sprunk,#084819,,8,72,25,,084819.png,(no preview),,Livery,thrax,,
Thrax,Ink Inc.,#C3922F,,195,146,47,Gold,c3922f.png,(no preview),,Livery,thrax,,
Thrax,Black Stripe w/ Black Vents,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Ink Inc.,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Crowex,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Crowex,#CB9831,,203,152,49,Gold,cb9831.png,(no preview),,Livery,thrax,,
Thrax,Sprunk,#087016,,8,112,22,,087016.png,(no preview),,Livery,thrax,,
Thrax,Yellow Accents,#FFC500,,255,197,0,Yellow,ffc500.png,(no preview),,Livery,thrax,,
Thrax,Black Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,thrax,,
Thrax,Black Stripe,#B5B6B5,,181,182,181,Gray,b5b6b5.png,(no preview),,Livery,thrax,,
Tigon,Race Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#FFE300,,255,227,0,Yellow,ffe300.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#FF4100,,255,65,0,Orange,ff4100.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#2F1029,,47,16,41,Magenta,2f1029.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#557873,,85,120,115,Green,557873.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#AF2337,,175,35,55,Red,af2337.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#EC008C,,236,0,140,Pink,ec008c.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#9A1C8F,,154,28,143,Purple,9a1c8f.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#FCF400,,252,244,0,,fcf400.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#FCD80B,,252,216,11,,fcd80b.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#FCA31E,,252,163,30,,fca31e.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#9FB3C0,,159,179,192,Gray,9fb3c0.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#B80913,,184,9,19,Red,b80913.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#0E131E,,14,19,30,Blue,0e131e.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#DE1773,,222,23,115,Pink,de1773.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#058286,,5,130,134,,058286.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#08A2A5,,8,162,165,,08a2a5.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#03B69C,,3,182,156,Cyan,03b69c.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#EF9721,,239,151,33,Yellow,ef9721.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#D0511E,,208,81,30,Orange,d0511e.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#AA231E,,170,35,30,Red,aa231e.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#D6DCEF,,214,220,239,Light Blue,d6dcef.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#002297,,0,34,151,Blue,002297.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#4DD921,,77,217,33,Green,4dd921.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#D60003,,214,0,3,Red,d60003.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#555555,,85,85,85,,555555.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#FFAF21,,255,175,33,Yellow,ffaf21.png,(no preview),,Livery,tigon,,
Tigon,Race Stripes,#212A47,,33,42,71,Blue,212a47.png,(no preview),,Livery,tigon,,
Toros,Debonaire X Meinmacht,#666666,,102,102,102,Gray,666666.png,(no preview),,Livery,toros,,
Toros,Stronzo Stripes,#570000,,87,0,0,Dark Red,570000.png,(no preview),,Livery,toros,,
Toros,Stronzo Stripes,#FF0000,,255,0,0,Red,ff0000.png,(no preview),,Livery,toros,,
Toros,Stronzo Stripes,#FF0060,,255,0,96,Pink,ff0060.png,(no preview),,Livery,toros,,
Toros,Fukaru Ranger,#0D4915,,13,73,21,Green,0d4915.png,(no preview),,Livery,toros,,
Toros,Fukaru Ranger,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,toros,,
Toros,Fukaru Ranger,#D3C479,,211,196,121,Yellow,d3c479.png,(no preview),,Livery,toros,,
Toros,Fukaru Winter,#636263,,99,98,99,Gray,636263.png,(no preview),,Livery,toros,,
Toros,Fukaru Winter,#D3C479,,211,196,121,Yellow,d3c479.png,(no preview),,Livery,toros,,
Toros,Offset Globe Oil,#FFA500,,255,165,0,Orange,ffa500.png,(no preview),,Livery,toros,,
Toros,Offset Globe Oil,#8F080D,,143,8,13,Red,8f080d.png,(no preview),,Livery,toros,,
Toros,Blue Vandal,#0B5684,,11,86,132,,0b5684.png,(no preview),,Livery,toros,,
Toros,Blue Vandal,#15A5FF,,21,165,255,,15a5ff.png,(no preview),,Livery,toros,,
Toros,Purple Vandal,#680384,,104,3,132,,680384.png,(no preview),,Livery,toros,,
Toros,Purple Vandal,#C603FF,,198,3,255,,c603ff.png,(no preview),,Livery,toros,,
Toros,Orange Toros,#FF8A00,,255,138,0,Orange,ff8a00.png,(no preview),,Livery,toros,,
Toros,Classic Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,toros,,
Toros,Debonaire X Meinmacht,#3F4142,,63,65,66,Dark Gray,3f4142.png,(no preview),,Livery,toros,,
Toros,Fukaru Winter,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,toros,,
Toros,Sportoros,#C30000,,195,0,0,Red,c30000.png,(no preview),,Livery,toros,,
Tula,How High,#FFEA4F,,255,234,79,Yellow,ffea4f.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Air Emu,#E1AD21,,225,173,33,Yellow,e1ad21.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Air Emu,#0D1C4A,,13,28,74,Blue,0d1c4a.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Coast Guard,#2C4260,,44,66,96,Blue,2c4260.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Coast Guard,#DB4647,,219,70,71,Red,db4647.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,N.O.O.S.E,#FF0000,,255,0,0,Red,ff0000.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Air Emu,#424442,,66,68,66,Gray,424442.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,How High,#F45415,,244,84,21,Orange,f45415.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Keep Runnin',#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,All Aboard,#ECD060,,236,208,96,Yellow,ecd060.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,All Aboard,#42507B,,66,80,123,Blue,42507b.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,See You Later,#3978DE,,57,120,222,Blue,3978de.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,See You Later,#FFBD0B,,255,189,11,Yellow,ffbd0b.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Bombirdier,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Bombirdier,#1661C0,,22,97,192,Blue,1661c0.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Keep Runnin',#EC1C23,,236,28,35,Red,ec1c23.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,N.O.O.S.E,#000000,,0,0,0,Black,000000.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,All Aboard,#B81334,,184,19,52,Red,b81334.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,N.O.O.S.E,#EAE818,,234,232,24,Yellow,eae818.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tula,Bombirdier,#FFA900,,255,169,0,Yellow,ffa900.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,tula,,
Tulip,Tenshun,#A5A5A5,,165,165,165,Gray,a5a5a5.png,(no preview),,Livery,tulip,,
Tulip,Los Santos Nights,#0050E1,,0,80,225,Blue,0050e1.png,(no preview),,Livery,tulip,,
Tulip,Los Santos Nights,#948321,,148,131,33,Yellow,948321.png,(no preview),,Livery,tulip,,
Tulip,Badger,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,tulip,,
Tulip,Badger,#7B0000,,123,0,0,Red,7b0000.png,(no preview),,Livery,tulip,,
Tulip,Badger,#ADADAD,,173,173,173,Gray,adadad.png,(no preview),,Livery,tulip,,
Tulip,Tenshun,#003181,,0,49,129,Blue,003181.png,(no preview),,Livery,tulip,,
Tulip,The Ugly,#4F0000,,79,0,0,Red,4f0000.png,(no preview),,Livery,tulip,,
Tulip,The Ugly,#313331,,49,51,49,Gray,313331.png,(no preview),,Livery,tulip,,
Tulip,The Bad,#E16D26,,225,109,38,Orange,e16d26.png,(no preview),,Livery,tulip,,
Tulip,The Bad,#A5A5A5,,165,165,165,Gray,a5a5a5.png,(no preview),,Livery,tulip,,
Tulip,Outlaw,#101110,,16,17,16,Black,101110.png,(no preview),,Livery,tulip,,
Tulip,Racing Stripes,#101110,,16,17,16,Black,101110.png,(no preview),,Livery,tulip,,
Tulip,The Good,#101110,,16,17,16,Black,101110.png,(no preview),,Livery,tulip,,
Tulip,Classic Stripes Black,#101110,,16,17,16,Black,101110.png,(no preview),,Livery,tulip,,
Tulip,Classic Stripes White,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,tulip,,
Ultralight,Flow Water,#DE3B52,,222,59,82,Red,de3b52.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Winter',#EC1C24,,236,28,36,Red,ec1c24.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Geometric',#EC1C24,,236,28,36,Red,ec1c24.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Flow Water,#00B6B5,,0,182,181,Blue,00b6b5.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Fractal',#C0BEC0,,192,190,192,Light Gray,c0bec0.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Fractal',#212021,,33,32,33,Dark Gray,212021.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Fractal',#3F3E3F,,63,62,63,Gray,3f3e3f.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Fractal',#EC1C24,,236,28,36,Red,ec1c24.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Digital',#3F3E3F,,63,62,63,Gray,3f3e3f.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Digital',#EC1C24,,236,28,36,Red,ec1c24.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Flow Water,#57B939,,87,185,57,Green,57b939.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Merryweather Camo 'Fractal',#E1E2E1,,225,226,225,White,e1e2e1.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Minotaur 'Investment & Finance',#000000,,0,0,0,Black,000000.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Minotaur 'Investment & Finance',#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Flow Water,#F29121,,242,145,33,Orange,f29121.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
Ultralight,Flow Water,#575557,,87,85,87,Gray,575557.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,microlight,,
